cliente_id,prob_churn,risco_pct,tenure,monthly,senior,contrato,sem_papel,parceiro,dependentes,fibra,tier,receita_risco,acao
CLI-02899,0.2483,24.8,32,76.3,0,Month-to-month,0,1,1,0,Baixo,18.94529,✅ Monitorar — manter relacionamento ativo
CLI-03434,0.2483,24.8,25,61.05,0,One year,0,0,0,0,Baixo,15.158714999999999,✅ Monitorar — manter relacionamento ativo
CLI-05134,0.2482,24.8,19,24.7,0,Month-to-month,0,0,0,0,Baixo,6.13054,✅ Monitorar — manter relacionamento ativo
CLI-01537,0.2481,24.8,30,68.95,0,One year,1,0,0,0,Baixo,17.106495,✅ Monitorar — manter relacionamento ativo
CLI-05117,0.248,24.8,10,20.55,0,Month-to-month,1,1,0,0,Baixo,5.0964,✅ Monitorar — manter relacionamento ativo
CLI-01356,0.248,24.8,14,44.6,0,One year,0,1,0,0,Baixo,11.0608,✅ Monitorar — manter relacionamento ativo
CLI-00962,0.2479,24.8,36,75.55,0,One year,1,0,0,0,Baixo,18.728845,✅ Monitorar — manter relacionamento ativo
CLI-02325,0.2479,24.8,4,20.15,0,Month-to-month,0,0,0,0,Baixo,4.995185,✅ Monitorar — manter relacionamento ativo
CLI-02565,0.2479,24.8,19,24.1,0,Month-to-month,1,0,1,0,Baixo,5.9743900000000005,✅ Monitorar — manter relacionamento ativo
CLI-02966,0.2478,24.8,28,25.7,1,Month-to-month,0,1,0,0,Baixo,6.36846,✅ Monitorar — manter relacionamento ativo
CLI-04339,0.2478,24.8,55,84.25,0,One year,1,0,0,1,Baixo,20.87715,✅ Monitorar — manter relacionamento ativo
CLI-00334,0.2476,24.8,29,48.95,0,Month-to-month,0,0,0,0,Baixo,12.12002,✅ Monitorar — manter relacionamento ativo
CLI-00384,0.2476,24.8,7,20.75,0,Month-to-month,0,0,0,0,Baixo,5.1377,✅ Monitorar — manter relacionamento ativo
CLI-00413,0.2476,24.8,2,20.75,0,Month-to-month,0,0,0,0,Baixo,5.1377,✅ Monitorar — manter relacionamento ativo
CLI-03644,0.2475,24.8,72,103.65,0,Two year,1,0,0,1,Baixo,25.653375,✅ Monitorar — manter relacionamento ativo
CLI-00594,0.2475,24.7,33,39.1,0,One year,1,0,0,0,Baixo,9.67725,✅ Monitorar — manter relacionamento ativo
CLI-03663,0.2475,24.7,62,90.7,0,Month-to-month,0,0,0,1,Baixo,22.44825,✅ Monitorar — manter relacionamento ativo
CLI-04695,0.2474,24.7,26,81.9,0,Month-to-month,0,1,0,0,Baixo,20.26206,✅ Monitorar — manter relacionamento ativo
CLI-03760,0.2473,24.7,6,20.0,0,Month-to-month,0,0,0,0,Baixo,4.946,✅ Monitorar — manter relacionamento ativo
CLI-04583,0.2472,24.7,30,90.4,0,One year,0,0,0,1,Baixo,22.346880000000002,✅ Monitorar — manter relacionamento ativo
CLI-04117,0.247,24.7,6,19.7,0,Month-to-month,0,0,1,0,Baixo,4.8659,✅ Monitorar — manter relacionamento ativo
CLI-03330,0.2469,24.7,9,19.9,0,One year,1,0,0,0,Baixo,4.91331,✅ Monitorar — manter relacionamento ativo
CLI-00187,0.2469,24.7,22,57.95,0,Month-to-month,1,1,1,0,Baixo,14.307855000000002,✅ Monitorar — manter relacionamento ativo
CLI-00725,0.2464,24.6,30,48.8,0,Month-to-month,1,0,0,0,Baixo,12.02432,✅ Monitorar — manter relacionamento ativo
CLI-04164,0.2461,24.6,11,20.45,0,Month-to-month,1,0,0,0,Baixo,5.032745,✅ Monitorar — manter relacionamento ativo
CLI-01267,0.2461,24.6,10,19.75,0,Month-to-month,0,0,0,0,Baixo,4.860475,✅ Monitorar — manter relacionamento ativo
CLI-01993,0.2461,24.6,61,85.55,1,One year,1,1,0,1,Baixo,21.053855,✅ Monitorar — manter relacionamento ativo
CLI-02453,0.2461,24.6,64,97.0,1,One year,0,1,0,1,Baixo,23.8717,✅ Monitorar — manter relacionamento ativo
CLI-03155,0.2461,24.6,34,90.15,1,One year,0,1,0,1,Baixo,22.185915,✅ Monitorar — manter relacionamento ativo
CLI-01078,0.2461,24.6,16,19.35,0,Month-to-month,0,1,1,0,Baixo,4.762035000000001,✅ Monitorar — manter relacionamento ativo
CLI-01784,0.2458,24.6,13,18.8,0,Month-to-month,0,1,1,0,Baixo,4.62104,✅ Monitorar — manter relacionamento ativo
CLI-05195,0.2457,24.6,66,92.15,0,One year,1,0,0,1,Baixo,22.641255,✅ Monitorar — manter relacionamento ativo
CLI-00341,0.2455,24.5,48,69.55,0,One year,1,1,0,0,Baixo,17.074524999999998,✅ Monitorar — manter relacionamento ativo
CLI-02092,0.2455,24.6,2,19.75,0,Month-to-month,0,0,0,0,Baixo,4.848625,✅ Monitorar — manter relacionamento ativo
CLI-01260,0.2454,24.5,44,61.9,0,Month-to-month,1,1,1,0,Baixo,15.19026,✅ Monitorar — manter relacionamento ativo
CLI-03193,0.2452,24.5,72,89.7,0,One year,1,1,1,1,Baixo,21.99444,✅ Monitorar — manter relacionamento ativo
CLI-03590,0.2451,24.5,7,20.35,0,Month-to-month,0,0,0,0,Baixo,4.987785000000001,✅ Monitorar — manter relacionamento ativo
CLI-02635,0.2448,24.5,30,74.65,0,One year,0,0,0,0,Baixo,18.27432,✅ Monitorar — manter relacionamento ativo
CLI-00180,0.2444,24.4,2,19.35,0,Month-to-month,0,0,0,0,Baixo,4.72914,✅ Monitorar — manter relacionamento ativo
CLI-03556,0.2443,24.4,23,81.85,0,One year,0,1,1,1,Baixo,19.995955,✅ Monitorar — manter relacionamento ativo
CLI-00398,0.2433,24.3,16,20.6,0,Month-to-month,1,0,0,0,Baixo,5.01198,✅ Monitorar — manter relacionamento ativo
CLI-02617,0.2433,24.3,10,19.9,0,Month-to-month,1,0,0,0,Baixo,4.84167,✅ Monitorar — manter relacionamento ativo
CLI-04903,0.2433,24.3,2,19.4,0,Month-to-month,0,0,0,0,Baixo,4.720019999999999,✅ Monitorar — manter relacionamento ativo
CLI-00682,0.2431,24.3,72,97.85,0,Two year,1,1,0,1,Baixo,23.787335,✅ Monitorar — manter relacionamento ativo
CLI-00776,0.2431,24.3,3,19.65,0,Month-to-month,0,1,1,0,Baixo,4.776915,✅ Monitorar — manter relacionamento ativo
CLI-02289,0.2431,24.3,39,59.3,0,One year,0,0,0,0,Baixo,14.41583,✅ Monitorar — manter relacionamento ativo
CLI-03246,0.2429,24.3,69,105.35,0,Two year,0,1,0,1,Baixo,25.589515,✅ Monitorar — manter relacionamento ativo
CLI-02257,0.2429,24.3,24,81.0,0,Month-to-month,0,1,1,0,Baixo,19.6749,✅ Monitorar — manter relacionamento ativo
CLI-02955,0.2428,24.3,41,111.15,0,Two year,1,0,1,1,Baixo,26.98722,✅ Monitorar — manter relacionamento ativo
CLI-02519,0.2428,24.3,59,80.1,0,One year,1,1,0,0,Baixo,19.448279999999997,✅ Monitorar — manter relacionamento ativo
CLI-04227,0.2427,24.3,63,90.45,0,One year,0,0,0,1,Baixo,21.952215,✅ Monitorar — manter relacionamento ativo
CLI-04136,0.2427,24.3,43,84.25,0,One year,1,1,0,1,Baixo,20.447475,✅ Monitorar — manter relacionamento ativo
CLI-02829,0.2424,24.2,49,100.65,0,Two year,0,0,0,1,Baixo,24.397560000000002,✅ Monitorar — manter relacionamento ativo
CLI-00152,0.2422,24.2,9,19.85,0,Month-to-month,0,0,0,0,Baixo,4.80767,✅ Monitorar — manter relacionamento ativo
CLI-00023,0.242,24.2,37,91.2,0,One year,0,1,1,1,Baixo,22.0704,✅ Monitorar — manter relacionamento ativo
CLI-01928,0.2418,24.2,13,43.8,0,One year,0,1,0,0,Baixo,10.590839999999998,✅ Monitorar — manter relacionamento ativo
CLI-01893,0.2418,24.2,58,94.7,0,One year,1,1,1,1,Baixo,22.89846,✅ Monitorar — manter relacionamento ativo
CLI-01773,0.2417,24.2,5,19.95,0,Month-to-month,0,0,0,0,Baixo,4.821915,✅ Monitorar — manter relacionamento ativo
CLI-03770,0.2416,24.2,38,69.0,0,One year,0,1,0,0,Baixo,16.6704,✅ Monitorar — manter relacionamento ativo
CLI-00474,0.2413,24.1,36,76.35,0,One year,1,0,0,0,Baixo,18.423254999999997,✅ Monitorar — manter relacionamento ativo
CLI-03385,0.2412,24.1,70,110.5,0,Two year,1,1,0,1,Baixo,26.6526,✅ Monitorar — manter relacionamento ativo
CLI-04798,0.2411,24.1,69,95.65,0,One year,1,1,0,1,Baixo,23.061215,✅ Monitorar — manter relacionamento ativo
CLI-03617,0.2408,24.1,9,20.4,0,Month-to-month,0,0,1,0,Baixo,4.912319999999999,✅ Monitorar — manter relacionamento ativo
CLI-04540,0.2408,24.1,55,55.7,0,Month-to-month,0,1,1,0,Baixo,13.41256,✅ Monitorar — manter relacionamento ativo
CLI-04701,0.2408,24.1,9,20.4,0,Month-to-month,0,0,1,0,Baixo,4.912319999999999,✅ Monitorar — manter relacionamento ativo
CLI-05118,0.2407,24.1,27,81.7,0,One year,0,0,0,0,Baixo,19.66519,✅ Monitorar — manter relacionamento ativo
CLI-03841,0.2406,24.1,35,25.75,0,Month-to-month,1,1,1,0,Baixo,6.19545,✅ Monitorar — manter relacionamento ativo
CLI-01190,0.2403,24.0,71,99.2,1,Two year,1,1,0,1,Baixo,23.837760000000003,✅ Monitorar — manter relacionamento ativo
CLI-00263,0.2401,24.0,24,20.3,1,Month-to-month,1,0,0,0,Baixo,4.87403,✅ Monitorar — manter relacionamento ativo
CLI-01522,0.2401,24.0,68,101.05,0,One year,1,1,1,1,Baixo,24.262105000000002,✅ Monitorar — manter relacionamento ativo
CLI-02512,0.24,24.0,60,95.4,0,One year,1,1,1,1,Baixo,22.896,✅ Monitorar — manter relacionamento ativo
CLI-00862,0.2399,24.0,70,108.15,0,One year,1,1,1,1,Baixo,25.945185000000002,✅ Monitorar — manter relacionamento ativo
CLI-03257,0.2398,24.0,52,49.75,0,Month-to-month,1,0,0,0,Baixo,11.930050000000001,✅ Monitorar — manter relacionamento ativo
CLI-03161,0.2398,24.0,37,19.35,0,Month-to-month,0,1,1,0,Baixo,4.640130000000001,✅ Monitorar — manter relacionamento ativo
CLI-01487,0.2397,24.0,61,103.9,0,One year,0,1,1,1,Baixo,24.90483,✅ Monitorar — manter relacionamento ativo
CLI-04081,0.2394,23.9,62,104.05,0,Two year,1,0,1,1,Baixo,24.90957,✅ Monitorar — manter relacionamento ativo
CLI-02949,0.2394,23.9,47,66.05,0,One year,1,1,0,0,Baixo,15.81237,✅ Monitorar — manter relacionamento ativo
CLI-02514,0.2391,23.9,25,79.0,0,Month-to-month,1,0,0,0,Baixo,18.8889,✅ Monitorar — manter relacionamento ativo
CLI-02413,0.2391,23.9,52,68.75,0,One year,1,1,1,0,Baixo,16.438125,✅ Monitorar — manter relacionamento ativo
CLI-04730,0.2389,23.9,65,105.85,1,Two year,1,1,0,1,Baixo,25.287564999999997,✅ Monitorar — manter relacionamento ativo
CLI-02965,0.2387,23.9,20,19.25,0,Month-to-month,0,1,0,0,Baixo,4.594975,✅ Monitorar — manter relacionamento ativo
CLI-01772,0.2382,23.8,71,105.55,0,Two year,0,1,1,1,Baixo,25.14201,✅ Monitorar — manter relacionamento ativo
CLI-05105,0.2378,23.8,61,79.4,0,One year,1,1,1,0,Baixo,18.881320000000002,✅ Monitorar — manter relacionamento ativo
CLI-00709,0.2378,23.8,27,71.6,0,Month-to-month,0,1,1,0,Baixo,17.02648,✅ Monitorar — manter relacionamento ativo
CLI-03873,0.2378,23.8,43,85.1,0,One year,0,0,0,0,Baixo,20.23678,✅ Monitorar — manter relacionamento ativo
CLI-00760,0.2376,23.8,22,19.05,0,Month-to-month,0,1,1,0,Baixo,4.52628,✅ Monitorar — manter relacionamento ativo
CLI-02255,0.2373,23.7,66,88.9,0,One year,1,0,0,1,Baixo,21.09597,✅ Monitorar — manter relacionamento ativo
CLI-02523,0.2371,23.7,13,19.45,0,Month-to-month,0,0,0,0,Baixo,4.611595,✅ Monitorar — manter relacionamento ativo
CLI-04761,0.2371,23.7,30,64.5,0,One year,1,1,1,0,Baixo,15.292950000000001,✅ Monitorar — manter relacionamento ativo
CLI-01372,0.237,23.7,68,111.75,0,Two year,0,1,1,1,Baixo,26.48475,✅ Monitorar — manter relacionamento ativo
CLI-05174,0.237,23.7,43,55.45,0,One year,0,0,0,0,Baixo,13.14165,✅ Monitorar — manter relacionamento ativo
CLI-04282,0.2367,23.7,64,104.4,0,One year,1,1,1,1,Baixo,24.71148,✅ Monitorar — manter relacionamento ativo
CLI-05360,0.2364,23.6,4,20.4,0,Month-to-month,0,0,1,0,Baixo,4.822559999999999,✅ Monitorar — manter relacionamento ativo
CLI-03758,0.2364,23.6,43,56.35,0,One year,1,1,0,0,Baixo,13.32114,✅ Monitorar — manter relacionamento ativo
CLI-05141,0.2362,23.6,30,54.45,0,Month-to-month,1,1,1,0,Baixo,12.86109,✅ Monitorar — manter relacionamento ativo
CLI-05265,0.236,23.6,3,20.4,0,Month-to-month,0,0,0,0,Baixo,4.814399999999999,✅ Monitorar — manter relacionamento ativo
CLI-03159,0.236,23.6,49,71.8,0,One year,0,1,0,0,Baixo,16.944799999999997,✅ Monitorar — manter relacionamento ativo
CLI-03888,0.236,23.6,70,114.95,0,Two year,1,0,0,1,Baixo,27.1282,✅ Monitorar — manter relacionamento ativo
CLI-00367,0.2356,23.6,44,85.25,0,One year,1,0,0,0,Baixo,20.0849,✅ Monitorar — manter relacionamento ativo
CLI-04541,0.2353,23.5,42,69.4,0,Month-to-month,1,1,1,0,Baixo,16.32982,✅ Monitorar — manter relacionamento ativo
CLI-02986,0.2352,23.5,58,99.25,0,One year,0,1,1,1,Baixo,23.3436,✅ Monitorar — manter relacionamento ativo
CLI-04380,0.2349,23.5,48,111.8,0,Two year,0,1,1,1,Baixo,26.26182,✅ Monitorar — manter relacionamento ativo
CLI-04703,0.2345,23.4,42,67.7,0,One year,1,0,0,0,Baixo,15.87565,✅ Monitorar — manter relacionamento ativo
CLI-04752,0.2343,23.4,25,25.4,0,Month-to-month,1,1,1,0,Baixo,5.95122,✅ Monitorar — manter relacionamento ativo
CLI-03432,0.2342,23.4,3,20.7,0,Month-to-month,0,0,0,0,Baixo,4.8479399999999995,✅ Monitorar — manter relacionamento ativo
CLI-04704,0.2341,23.4,2,20.35,0,Month-to-month,0,1,0,0,Baixo,4.763935,✅ Monitorar — manter relacionamento ativo
CLI-04453,0.234,23.4,35,61.0,0,Month-to-month,0,1,0,0,Baixo,14.274000000000001,✅ Monitorar — manter relacionamento ativo
CLI-02332,0.234,23.4,64,90.25,0,One year,0,1,1,1,Baixo,21.1185,✅ Monitorar — manter relacionamento ativo
CLI-00251,0.2336,23.4,25,19.15,0,Month-to-month,1,1,1,0,Baixo,4.47344,✅ Monitorar — manter relacionamento ativo
CLI-05387,0.2336,23.4,28,54.65,0,Month-to-month,0,0,0,0,Baixo,12.76624,✅ Monitorar — manter relacionamento ativo
CLI-04601,0.2334,23.3,48,70.55,0,One year,1,1,0,0,Baixo,16.466369999999998,✅ Monitorar — manter relacionamento ativo
CLI-00305,0.2331,23.3,13,19.85,0,Month-to-month,1,1,1,0,Baixo,4.627035,✅ Monitorar — manter relacionamento ativo
CLI-02810,0.2331,23.3,42,59.65,0,Month-to-month,0,0,0,0,Baixo,13.904415,✅ Monitorar — manter relacionamento ativo
CLI-02402,0.233,23.3,4,19.75,0,Month-to-month,0,0,0,0,Baixo,4.60175,✅ Monitorar — manter relacionamento ativo
CLI-05041,0.233,23.3,43,44.15,0,One year,0,0,0,0,Baixo,10.286950000000001,✅ Monitorar — manter relacionamento ativo
CLI-03684,0.2327,23.3,54,95.1,0,Two year,1,0,0,1,Baixo,22.129769999999997,✅ Monitorar — manter relacionamento ativo
CLI-04166,0.2327,23.3,40,61.9,0,Month-to-month,1,0,0,0,Baixo,14.404129999999999,✅ Monitorar — manter relacionamento ativo
CLI-05040,0.2325,23.2,43,90.65,0,One year,1,0,0,1,Baixo,21.076125,✅ Monitorar — manter relacionamento ativo
CLI-03144,0.2324,23.2,58,94.35,0,Two year,0,1,1,1,Baixo,21.92694,✅ Monitorar — manter relacionamento ativo
CLI-05057,0.2324,23.2,40,54.55,0,One year,1,0,0,0,Baixo,12.67742,✅ Monitorar — manter relacionamento ativo
CLI-01786,0.2322,23.2,40,50.15,0,Month-to-month,1,1,0,0,Baixo,11.644829999999999,✅ Monitorar — manter relacionamento ativo
CLI-02534,0.2322,23.2,40,65.1,0,Month-to-month,0,0,0,0,Baixo,15.116219999999998,✅ Monitorar — manter relacionamento ativo
CLI-00817,0.2322,23.2,43,115.05,0,Two year,0,0,0,1,Baixo,26.714609999999997,✅ Monitorar — manter relacionamento ativo
CLI-01590,0.2319,23.2,7,20.65,0,Month-to-month,0,1,1,0,Baixo,4.788735,✅ Monitorar — manter relacionamento ativo
CLI-00567,0.2318,23.2,68,54.4,0,One year,1,1,0,0,Baixo,12.60992,✅ Monitorar — manter relacionamento ativo
CLI-05361,0.2318,23.2,28,54.4,0,One year,1,0,1,0,Baixo,12.60992,✅ Monitorar — manter relacionamento ativo
CLI-02164,0.2317,23.2,36,51.05,0,Month-to-month,0,1,1,0,Baixo,11.828285,✅ Monitorar — manter relacionamento ativo
CLI-04406,0.2317,23.2,2,19.85,0,Month-to-month,0,0,0,0,Baixo,4.599245,✅ Monitorar — manter relacionamento ativo
CLI-01735,0.2316,23.2,32,83.7,0,One year,0,0,1,0,Baixo,19.38492,✅ Monitorar — manter relacionamento ativo
CLI-03831,0.2312,23.1,10,20.05,0,Month-to-month,1,1,1,0,Baixo,4.63556,✅ Monitorar — manter relacionamento ativo
CLI-02665,0.2308,23.1,30,66.3,0,Month-to-month,0,1,1,0,Baixo,15.30204,✅ Monitorar — manter relacionamento ativo
CLI-02443,0.2304,23.0,54,61.0,0,One year,1,0,1,0,Baixo,14.0544,✅ Monitorar — manter relacionamento ativo
CLI-00598,0.2304,23.0,72,109.75,1,Two year,1,1,0,1,Baixo,25.2864,✅ Monitorar — manter relacionamento ativo
CLI-04277,0.23,23.0,45,81.3,0,Month-to-month,0,1,1,0,Baixo,18.699,✅ Monitorar — manter relacionamento ativo
CLI-00145,0.2299,23.0,41,65.0,0,One year,0,0,0,0,Baixo,14.9435,✅ Monitorar — manter relacionamento ativo
CLI-02909,0.2298,23.0,57,90.45,0,Two year,1,0,0,1,Baixo,20.785410000000002,✅ Monitorar — manter relacionamento ativo
CLI-02205,0.2297,23.0,50,89.7,0,Two year,1,0,0,1,Baixo,20.60409,✅ Monitorar — manter relacionamento ativo
CLI-01434,0.2296,23.0,5,20.35,0,Month-to-month,0,0,1,0,Baixo,4.67236,✅ Monitorar — manter relacionamento ativo
CLI-01287,0.2294,22.9,8,19.65,0,Month-to-month,0,1,1,0,Baixo,4.507709999999999,✅ Monitorar — manter relacionamento ativo
CLI-00245,0.2292,22.9,32,64.85,0,One year,1,0,0,0,Baixo,14.863619999999997,✅ Monitorar — manter relacionamento ativo
CLI-04927,0.2291,22.9,26,78.95,0,One year,0,1,1,1,Baixo,18.087445,✅ Monitorar — manter relacionamento ativo
CLI-00122,0.2288,22.9,32,62.45,0,Month-to-month,0,1,1,0,Baixo,14.28856,✅ Monitorar — manter relacionamento ativo
CLI-01635,0.2285,22.9,61,100.7,0,One year,1,1,1,1,Baixo,23.00995,✅ Monitorar — manter relacionamento ativo
CLI-00769,0.2284,22.8,39,51.05,0,Month-to-month,0,1,1,0,Baixo,11.659819999999998,✅ Monitorar — manter relacionamento ativo
CLI-01223,0.2283,22.8,2,20.3,0,Month-to-month,0,0,0,0,Baixo,4.63449,✅ Monitorar — manter relacionamento ativo
CLI-05275,0.2282,22.8,35,113.2,0,Two year,1,0,0,1,Baixo,25.83224,✅ Monitorar — manter relacionamento ativo
CLI-01730,0.2282,22.8,28,60.0,0,One year,1,1,1,0,Baixo,13.691999999999998,✅ Monitorar — manter relacionamento ativo
CLI-03840,0.2281,22.8,26,60.7,1,One year,0,1,0,0,Baixo,13.84567,✅ Monitorar — manter relacionamento ativo
CLI-00562,0.228,22.8,61,101.05,0,Two year,1,1,0,1,Baixo,23.0394,✅ Monitorar — manter relacionamento ativo
CLI-02009,0.228,22.8,68,109.05,0,Two year,1,1,1,1,Baixo,24.8634,✅ Monitorar — manter relacionamento ativo
CLI-03631,0.2279,22.8,3,20.0,0,Month-to-month,0,0,0,0,Baixo,4.558,✅ Monitorar — manter relacionamento ativo
CLI-00097,0.2277,22.8,71,100.55,0,One year,0,1,1,1,Baixo,22.895235,✅ Monitorar — manter relacionamento ativo
CLI-02501,0.2277,22.8,6,19.65,0,Month-to-month,0,0,1,0,Baixo,4.474305,✅ Monitorar — manter relacionamento ativo
CLI-02160,0.2275,22.8,11,20.95,0,Month-to-month,0,1,1,0,Baixo,4.766125,✅ Monitorar — manter relacionamento ativo
CLI-05215,0.2273,22.7,55,90.15,0,One year,1,1,0,0,Baixo,20.491095,✅ Monitorar — manter relacionamento ativo
CLI-01318,0.2272,22.7,34,64.2,1,One year,0,1,0,0,Baixo,14.586240000000002,✅ Monitorar — manter relacionamento ativo
CLI-02033,0.2272,22.7,3,18.8,0,Month-to-month,0,0,0,0,Baixo,4.2713600000000005,✅ Monitorar — manter relacionamento ativo
CLI-00119,0.2271,22.7,72,109.9,0,Two year,1,0,0,1,Baixo,24.95829,✅ Monitorar — manter relacionamento ativo
CLI-03980,0.2271,22.7,4,23.9,0,One year,0,0,0,0,Baixo,5.427689999999999,✅ Monitorar — manter relacionamento ativo
CLI-01263,0.2269,22.7,72,108.4,0,Two year,1,1,0,1,Baixo,24.59596,✅ Monitorar — manter relacionamento ativo
CLI-03112,0.2267,22.7,29,60.2,0,Month-to-month,1,1,1,0,Baixo,13.647340000000002,✅ Monitorar — manter relacionamento ativo
CLI-01516,0.2263,22.6,41,45.2,0,Month-to-month,0,0,1,0,Baixo,10.228760000000001,✅ Monitorar — manter relacionamento ativo
CLI-03708,0.226,22.6,32,19.4,0,Month-to-month,0,1,0,0,Baixo,4.384399999999999,✅ Monitorar — manter relacionamento ativo
CLI-03424,0.2259,22.6,5,19.95,0,Month-to-month,0,0,0,0,Baixo,4.506704999999999,✅ Monitorar — manter relacionamento ativo
CLI-03437,0.2256,22.6,66,104.55,0,One year,1,0,0,1,Baixo,23.586479999999998,✅ Monitorar — manter relacionamento ativo
CLI-02233,0.2255,22.6,67,102.9,1,Two year,0,1,0,1,Baixo,23.203950000000003,✅ Monitorar — manter relacionamento ativo
CLI-01236,0.2254,22.5,62,80.4,0,Month-to-month,1,0,0,0,Baixo,18.12216,✅ Monitorar — manter relacionamento ativo
CLI-03903,0.2253,22.5,4,20.85,0,Month-to-month,0,1,1,0,Baixo,4.6975050000000005,✅ Monitorar — manter relacionamento ativo
CLI-03714,0.2253,22.5,50,90.1,0,One year,1,0,0,1,Baixo,20.299529999999997,✅ Monitorar — manter relacionamento ativo
CLI-01241,0.225,22.5,11,20.25,0,Month-to-month,0,0,0,0,Baixo,4.55625,✅ Monitorar — manter relacionamento ativo
CLI-02057,0.225,22.5,72,106.1,0,One year,1,1,1,1,Baixo,23.8725,✅ Monitorar — manter relacionamento ativo
CLI-00017,0.2249,22.5,3,19.85,0,Month-to-month,0,0,0,0,Baixo,4.464265,✅ Monitorar — manter relacionamento ativo
CLI-04294,0.2249,22.5,67,88.4,0,One year,1,1,0,1,Baixo,19.88116,✅ Monitorar — manter relacionamento ativo
CLI-02331,0.2248,22.5,35,50.15,0,Month-to-month,0,0,1,0,Baixo,11.273719999999999,✅ Monitorar — manter relacionamento ativo
CLI-02746,0.2247,22.5,37,55.05,0,Month-to-month,1,1,0,0,Baixo,12.369735,✅ Monitorar — manter relacionamento ativo
CLI-04959,0.2246,22.5,55,88.8,1,Two year,0,1,0,1,Baixo,19.94448,✅ Monitorar — manter relacionamento ativo
CLI-04781,0.2245,22.5,41,79.85,0,One year,1,0,0,0,Baixo,17.926325,✅ Monitorar — manter relacionamento ativo
CLI-01664,0.2244,22.4,2,19.25,0,Month-to-month,0,0,1,0,Baixo,4.3197,✅ Monitorar — manter relacionamento ativo
CLI-02248,0.2244,22.4,2,19.25,0,Month-to-month,0,0,1,0,Baixo,4.3197,✅ Monitorar — manter relacionamento ativo
CLI-00591,0.2243,22.4,17,24.8,0,Month-to-month,0,0,0,0,Baixo,5.56264,✅ Monitorar — manter relacionamento ativo
CLI-02084,0.2243,22.4,60,71.75,1,One year,1,0,0,0,Baixo,16.093525,✅ Monitorar — manter relacionamento ativo
CLI-03355,0.224,22.4,54,84.4,0,One year,0,0,0,1,Baixo,18.905600000000003,✅ Monitorar — manter relacionamento ativo
CLI-02749,0.2238,22.4,28,49.9,0,Month-to-month,0,1,1,0,Baixo,11.16762,✅ Monitorar — manter relacionamento ativo
CLI-00280,0.2238,22.4,12,21.05,0,Month-to-month,0,0,1,0,Baixo,4.71099,✅ Monitorar — manter relacionamento ativo
CLI-01314,0.2237,22.4,25,55.1,0,One year,1,1,1,0,Baixo,12.32587,✅ Monitorar — manter relacionamento ativo
CLI-00648,0.2236,22.4,18,19.55,0,Month-to-month,1,0,0,0,Baixo,4.37138,✅ Monitorar — manter relacionamento ativo
CLI-01733,0.2236,22.4,30,69.1,1,Two year,1,0,0,0,Baixo,15.450759999999999,✅ Monitorar — manter relacionamento ativo
CLI-02111,0.2234,22.3,58,65.25,0,Month-to-month,1,1,0,0,Baixo,14.576849999999999,✅ Monitorar — manter relacionamento ativo
CLI-00193,0.2233,22.3,40,62.05,0,One year,0,0,0,0,Baixo,13.855765,✅ Monitorar — manter relacionamento ativo
CLI-04275,0.2233,22.3,67,116.1,1,Two year,1,0,0,1,Baixo,25.92513,✅ Monitorar — manter relacionamento ativo
CLI-00859,0.2233,22.3,27,49.0,0,Month-to-month,0,0,0,0,Baixo,10.941699999999999,✅ Monitorar — manter relacionamento ativo
CLI-03555,0.2232,22.3,65,104.3,0,Two year,1,1,1,1,Baixo,23.27976,✅ Monitorar — manter relacionamento ativo
CLI-01787,0.2229,22.3,67,94.1,0,Two year,0,1,1,1,Baixo,20.97489,✅ Monitorar — manter relacionamento ativo
CLI-03811,0.2227,22.3,17,79.85,0,One year,0,0,0,0,Baixo,17.782595,✅ Monitorar — manter relacionamento ativo
CLI-04631,0.2224,22.2,2,20.3,0,One year,0,1,1,0,Baixo,4.51472,✅ Monitorar — manter relacionamento ativo
CLI-05233,0.2224,22.2,71,97.2,0,Two year,1,1,1,1,Baixo,21.61728,✅ Monitorar — manter relacionamento ativo
CLI-05274,0.2223,22.2,49,61.75,0,Month-to-month,0,1,1,0,Baixo,13.727025,✅ Monitorar — manter relacionamento ativo
CLI-01289,0.2223,22.2,72,111.65,1,Two year,0,0,0,1,Baixo,24.819795000000003,✅ Monitorar — manter relacionamento ativo
CLI-03902,0.2222,22.2,24,70.3,0,Month-to-month,1,1,1,0,Baixo,15.620659999999999,✅ Monitorar — manter relacionamento ativo
CLI-03883,0.2222,22.2,36,19.2,0,Month-to-month,0,1,1,0,Baixo,4.26624,✅ Monitorar — manter relacionamento ativo
CLI-02074,0.2221,22.2,10,73.55,0,One year,0,0,1,0,Baixo,16.335455,✅ Monitorar — manter relacionamento ativo
CLI-00593,0.222,22.2,60,94.15,0,One year,0,1,1,1,Baixo,20.901300000000003,✅ Monitorar — manter relacionamento ativo
CLI-03289,0.222,22.2,13,20.3,0,Month-to-month,1,0,0,0,Baixo,4.506600000000001,✅ Monitorar — manter relacionamento ativo
CLI-00424,0.2219,22.2,71,111.25,0,Two year,1,0,0,1,Baixo,24.686374999999998,✅ Monitorar — manter relacionamento ativo
CLI-02903,0.2218,22.2,65,70.95,1,One year,1,1,0,1,Baixo,15.73671,✅ Monitorar — manter relacionamento ativo
